date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:51:33	1903/1903	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/robots.txt		(from )
16:51:34	170097/170097	---M-Z	200	added ('OK')	text/html	etag:%2229871-6837ee11-4d6954d3b2573f22;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/index4d4c.html	(from )
16:51:34	356/356	---M-Z	200	added ('OK')	application/x-javascript	etag:%22164-68371573-e2eb1909000adca9;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/%40phosphor-icons/web%402.1.2/src/index.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/@phosphor-icons/web@2.1.2/src/index.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:34	290142/290142	---M-Z	200	added ('OK')	application/x-javascript	etag:%2246d5e-68371574-29b3cd2b2cfa599a;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/footer/index.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/footer/index.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:34	207/207	---M--	200	added ('OK')	text/css	etag:%22cf-68371574-bdaa7c1f6e381289;;;%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/footer/index.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/footer/index.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:35	1153/1153	---M--	200	added ('OK')	text/html	etag:%22481-68371573-408fb9e75567247a;;;%22	https://guieventos.shop/henrique-e-juliano-itajai/css2?family=Roboto:wght@300;400;500;600;700&display=swap	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/css23d8f.html	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:35	388/388	---M-Z	200	added ('OK')	application/x-javascript	etag:%22184-68371574-beed3377be935e17;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/theme/guicheweb.theme.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/theme/guicheweb.theme.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:35	3720/3720	---M--	200	added ('OK')	image/png	etag:%22e88-68371573-335154fb6b78583b;;;%22	https://guieventos.shop/henrique-e-juliano-itajai/nova_marca/gw_favcon.png	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/nova_marca/gw_favcon.png	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:35	30747/30747	---M-Z	200	added ('OK')	text/css	etag:%22781b-68371574-625277fbf7f71a78;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/jquery-ui.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/jquery-ui.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:36	13847/13847	---M-Z	200	added ('OK')	text/css	etag:%223617-68371574-47bb29d78c4da190;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/jquery-ui.theme.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/jquery-ui.theme.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:36	184933/184933	---M-Z	200	added ('OK')	text/css	etag:%222d265-68371574-d8231e81e5675453;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/bootstrap4.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/bootstrap4.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:36	22539/22539	---M-Z	200	added ('OK')	text/css	etag:%22580b-68371574-b55020fd69ff4ffd;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/jquery-confirm3.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/jquery-confirm3.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:36	242/242	---M--	200	added ('OK')	text/html	etag:%22f2-68371573-e9efa4609ef412ca;;;%22	https://guieventos.shop/henrique-e-juliano-itajai/css2-1?family=Open+Sans:wght@300&display=swap	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/css2-13f51.html	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:37	4445/4445	---M-Z	200	added ('OK')	text/css	etag:%22115d-68371574-ca8b9b54317a7ea6;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/default.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/default.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:37	1242/1242	---M-Z	200	added ('OK')	text/css	etag:%224da-68371574-2429a935c9fd2877;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/themes/gw.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/themes/gw.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:37	2677/2677	---M-Z	200	added ('OK')	text/css	etag:%22a75-68371574-9ad4c45949cd4746;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/ingressos.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/ingressos.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:37	1451/1451	---M-Z	200	added ('OK')	text/css	etag:%225ab-68371574-34fe569f35e29d83;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/novo_ingressos.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/novo_ingressos.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:38	166/166	---M--	200	added ('OK')	text/css	etag:%22a6-68371574-ee53d2fb95a0f72f;;;%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/assentos.min.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/assentos.min.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:38	393/393	---M-Z	200	added ('OK')	application/x-javascript	etag:%22189-68371574-c795b7fa68df3811;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/js/joker_header.min.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/js/joker_header.min.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:38	10751/10751	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229ff-68371573-b11e453d3b7b1e28;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/react/react.production.min.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/react/react.production.min.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:38	131835/131835	---M-Z	200	added ('OK')	application/x-javascript	etag:%22202fb-68371573-ad85b1b29ee0db8e;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/react/react-dom.production.min.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/react/react-dom.production.min.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:39	2884865/2884865	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c0501-68371573-91f193c5a7559345;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/react/babel.min.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/react/babel.min.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:41	2026826/2026826	---M-Z	200	added ('OK')	application/x-javascript	etag:%221eed4a-68371573-45b78e5effde196;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/react/material-ui.development.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/react/material-ui.development.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:41	53988/53988	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d2e4-68371574-5dad1219e93db2b9;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/npm/axios/dist/axios.min.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/npm/axios/dist/axios.min.js	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:42	575/575	---M-Z	200	added ('OK')	text/css	etag:%2223f-68371574-4d1f971b213feb23;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/theme/materialIcons.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/theme/materialIcons.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:42	636/636	---M-Z	200	added ('OK')	text/css	etag:%2227c-68371574-329acdabc3c64a78;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/theme/icon-css.css	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/responsivo/ui/theme/icon-css.css	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
16:51:42	53311/53311	---M--	200	added ('OK')	image/jpeg	etag:%22d03f-68371573-e852eb4f64ad4704;;;%22	https://guieventos.shop/henrique-e-juliano-itajai/imagenseventos/image.jpg	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/imagenseventos/image.jpg	(from https://guieventos.shop/henrique-e-juliano-itajai/?utm_source=FB&utm_campaign=%5BCP%5D+%5BVENDA%5D+%5BESCALA%5D%7C120226147991040032&utm_medium=%5BCONJUNTO%5D+%5BHJ%5D%7C120226147991030032&utm_content=%5BC2%5D+%5BVIDEO%5D%7C120226149399860032&utm_term=Instagram_Feed&r0WvjPyWag=uZsoB7GR8b&utm_id=120226147991040032&fbclid=PAZXh0bgNhZW0BMABhZGlkAashEG-I9PABpwd_ROq1N6z3SQgY--ROIJdL2TpLQQ_zWZKjEnjBvg9-OBkZvBoyjCXYwe-o_aem_VKjyn1gHoMiHL3gOZ0PTog)
